1.549289114977746426e-03,2.168439589532772296e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.088055246764134181e-03,1.710351226745468250e-03,1.732130287587276387e-03,1.754328003820999817e-03,1.639195330746337194e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.278005582440391470e-04,1.539918585553403003e-03,1.550214363614357002e-03,1.560613743092845044e-03,1.428249298003160918e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.125622544503635832e-04,1.325934139961592196e-03,1.325934139961592196e-03,1.325934139961592196e-03,7.125622544503635832e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.037433299343276877e-03,1.133578477343674456e-03,1.126024710239726832e-03,1.118546195796893232e-03,3.107402504733765736e-04,0.000000000000000000e+00,0.000000000000000000e+00,8.452819228258982983e-04,9.046522525548915351e-04,8.932055824061656095e-04,8.819747997895971761e-04,5.610761657714352950e-04,0.000000000000000000e+00,0.000000000000000000e+00,8.996235313542376574e-05,6.427557177210895456e-04,6.314897626860546632e-04,6.205174300080733198e-04,6.098286041348926958e-04,5.994136014041193507e-04,8.935597676717700253e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.047915974871905315e-04
1.598073622315221475e-03,1.062498938878213934e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.704484274007355184e-04,1.771200165633614364e-03,1.794155606840712198e-03,1.817560224349271981e-03,1.841425813952197359e-03,3.826773006305249185e-04,0.000000000000000000e+00,1.259176465749629436e-04,1.599704021126632314e-03,1.610606212787211566e-03,1.621620235198097592e-03,1.627765200273985097e-03,4.169321179036203779e-05,0.000000000000000000e+00,6.750623276188168773e-04,1.379080168542803821e-03,1.379080168542803821e-03,1.379080168542803821e-03,6.750623276188168773e-04,0.000000000000000000e+00,3.028457729925592215e-05,1.182355086494858536e-03,1.177891586038781009e-03,1.169891362531062188e-03,1.161972369201030473e-03,9.146243566474448702e-05,0.000000000000000000e+00,1.973347522602732164e-04,9.495658775760799268e-04,9.372591371342623530e-04,9.251901056286434156e-04,9.133527003366108399e-04,1.910287036254341097e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.408004041558344853e-04,6.629950137467502565e-04,6.511952030396128211e-04,6.397076266449741849e-04,6.285213649217538884e-04,3.023817930366771837e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.301682771401707529e-04,4.163694168011588376e-04
1.649199151024816632e-03,1.679841493841953718e-03,3.055906907562566709e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.523667296125039670e-03,1.859573137481645207e-03,1.884273759621074486e-03,1.909469816138602890e-03,1.056835771457949064e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.495428923395766352e-03,1.674597086298288936e-03,1.686275158802857249e-03,1.698075816997674219e-03,2.072276735988497535e-04,0.000000000000000000e+00,6.344345387142452143e-04,1.435486724833680847e-03,1.435486724833680847e-03,1.435486724833680847e-03,6.344345387142452143e-04,0.000000000000000000e+00,1.505233641197298734e-04,1.233426405198472138e-03,1.224854795338351432e-03,1.216372227690445344e-03,1.086230368956872094e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.449772557625617202e-04,9.846540479277533005e-04,9.716612271813269931e-04,9.589238864963047296e-04,7.857077174744682554e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.267808324908696182e-04,6.969181636879705514e-04,6.842055325465792219e-04,6.718375958921078998e-04,6.598020038799621298e-04,5.473175762023216057e-04,1.429448105884394446e-06,0.000000000000000000e+00,0.000000000000000000e+00,1.479937106237762311e-04,4.365022578907385657e-04,4.271394183561699558e-04
1.702817917349477763e-03,1.734973910819289679e-03,1.244283400760275334e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.463672523462843355e-04,1.928634828967253816e-03,1.954728936184155132e-03,1.981356221630853950e-03,1.778610860176582870e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.159642509975633562e-03,1.742478746435014488e-03,1.754875342057198896e-03,1.767404700292652840e-03,4.446110945767598648e-04,0.000000000000000000e+00,5.907890290251660440e-04,1.495426079838460499e-03,1.495426079838460499e-03,1.495426079838460499e-03,5.907890290251660440e-04,0.000000000000000000e+00,3.229508709833549544e-04,1.283784625039410907e-03,1.274683711444678322e-03,1.265679232244213033e-03,8.423261659326358080e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.171741644508989546e-04,1.021723625860155790e-03,1.007992764979914139e-03,9.945368474885648603e-04,3.848783207004975271e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.162175752557584141e-04,7.197910257647660874e-04,7.064504242837953401e-04,6.934772967298909446e-04,6.808582696375033031e-04,1.587339166380142576e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.864441719343888210e-05,4.492522605653552904e-04,4.480681128204978781e-04,4.383327617822189472e-04
1.759094713295643580e-03,1.792865716275833608e-03,1.827618637823726598e-03,4.139474456063682237e-04,0.000000000000000000e+00,6.880961009249576745e-05,1.950547369750551749e-03,2.029210876853661336e-03,2.057379875701826396e-03,2.086139524303983351e-03,3.497235428748248724e-04,0.000000000000000000e+00,7.541487497298576814e-04,1.814573131384547003e-03,1.827748425316119696e-03,1.841067737144654612e-03,7.367090340444766529e-04,0.000000000000000000e+00,5.442633592274099879e-04,1.559199529473027533e-03,1.559199529473027533e-03,1.559199529473027533e-03,5.442633592274099879e-04,0.000000000000000000e+00,5.351212039199657131e-04,1.337291031426500292e-03,1.327616321531958823e-03,1.318046221499450310e-03,5.477888396110046441e-04,0.000000000000000000e+00,1.803415268661861365e-04,1.075757107960951912e-03,1.060926653887391295e-03,1.046400779475818808e-03,1.005836461549125711e-03,3.548297047765103051e-05,0.000000000000000000e+00,1.717349492275717815e-04,7.582266717801748645e-04,7.438086791560277397e-04,7.297980564460082760e-04,7.161796003591772500e-04,4.163766461098944677e-04,0.000000000000000000e+00,0.000000000000000000e+00,8.018932557076669020e-06,3.987547181751522393e-04,4.705735295846676320e-04,4.600998174876519539e-04,4.499719286678458214e-04
1.818208174328309144e-03,1.853704173917942403e-03,1.890249868305249412e-03,1.452564908798530292e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.220278647742968625e-03,2.108032389894554277e-03,2.137864456892850980e-03,2.168334291915414644e-03,1.092626345132028179e-03,0.000000000000000000e+00,3.531886933956251994e-04,1.891236179376853347e-03,1.905256780513980190e-03,1.919433873262626393e-03,1.071527067162338477e-03,0.000000000000000000e+00,4.950344262897727861e-04,1.627141188274398810e-03,1.627141188274398810e-03,1.627141188274398810e-03,4.950344262897727861e-04,0.000000000000000000e+00,7.783220073528173766e-04,1.394213614384064723e-03,1.383915840650943056e-03,1.373731737275710098e-03,2.565446466471338316e-04,0.000000000000000000e+00,5.634333386754997652e-04,1.118142386828958543e-03,1.102430042941098540e-03,1.087046576138085306e-03,6.292596510007891514e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.026276125387215700e-04,7.842105769859403913e-04,7.690488142145893461e-04,7.543225397756252171e-04,6.854082694392826065e-04,3.169162137585196192e-05,0.000000000000000000e+00,0.000000000000000000e+00,3.169126701005691945e-04,4.948181219643898185e-04,4.835294535750651055e-04,4.726227299707550281e-04,4.620809130154644143e-04
1.880352198697763820e-03,1.917692706847361163e-03,1.956156636106994896e-03,1.995789508055910693e-03,5.453391621342609233e-04,0.000000000000000000e+00,3.573536332612433893e-04,2.191537258713626389e-03,2.223165927963517696e-03,2.255484277160821078e-03,1.933235277304580935e-03,0.000000000000000000e+00,4.399794901067103123e-05,1.953393398348845112e-03,1.987802024758281681e-03,2.002912164633237953e-03,1.435420847982779450e-03,0.000000000000000000e+00,4.433338313467320886e-04,1.699622374469515751e-03,1.699622374469515751e-03,1.699622374469515751e-03,4.433338313467320886e-04,0.000000000000000000e+00,1.042642477298036472e-03,1.454849498722499742e-03,1.443873990254941446e-03,1.418880696106835336e-03,3.195866258803918515e-05,0.000000000000000000e+00,9.969091552565884345e-04,1.163082916929752356e-03,1.146417351917669754e-03,1.130107433350612976e-03,1.842761265764569529e-04,0.000000000000000000e+00,2.262456123716538733e-04,8.279959532854029710e-04,8.115534088896533783e-04,7.955958253639957515e-04,7.801043171078954949e-04,2.532520793115346962e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.204802703997887177e-04,5.209858176186585007e-04,5.087954021558688646e-04,4.970278948408311370e-04,4.856639575530813163e-04,4.746853449989377562e-04
1.350008747889030200e-03,1.985052600219022224e-03,2.025571396450087918e-03,2.067343575201709312e-03,1.691601949856523339e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.774967620821076095e-03,2.313676478502738922e-03,2.347995943060828938e-03,2.383084716292540196e-03,3.099327381037021408e-04,0.000000000000000000e+00,1.667713722522006338e-03,2.075830233377843823e-03,2.091957126358170646e-03,1.807156664382770454e-03,0.000000000000000000e+00,3.894684546846192389e-04,1.777056694147181957e-03,1.777056694147181957e-03,1.777056694147181957e-03,3.894684546846192389e-04,0.000000000000000000e+00,1.312659143877999883e-03,1.519528829257697474e-03,1.507814784786518222e-03,1.211372378712403507e-03,0.000000000000000000e+00,1.598226495019977600e-04,1.228882484876044632e-03,1.210788298569768270e-03,1.193090820759842201e-03,9.152954595095326353e-04,0.000000000000000000e+00,0.000000000000000000e+00,7.017972403388644679e-04,8.576816880779185390e-04,8.403516065103746159e-04,8.235415174825000016e-04,5.600799962320957351e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.215453869235393807e-04,5.492855172119127808e-04,5.360946954442923030e-04,5.233733871894667320e-04,5.110995715163751257e-04,4.992525035382799166e-04,1.982458277293838917e-04
2.183478544277407468e-04,2.028743680126476791e-03,2.098747597269905174e-03,2.142815864169438003e-03,2.188286823808715479e-03,7.041284009744516043e-04,0.000000000000000000e+00,8.005765694454950983e-04,2.409829040915742633e-03,2.446318299945057784e-03,2.483642649445024116e-03,1.128726113746747516e-03,0.000000000000000000e+00,1.213680733929717098e-03,2.169837979100798682e-03,2.187074932536468407e-03,2.142528768732682425e-03,7.759654524241429169e-06,3.338490232528589972e-04,1.859905954875041905e-03,1.859905954875041905e-03,1.859905954875041905e-03,3.338490232528589972e-04,5.636357746581274431e-06,1.556262406424624737e-03,1.588619274201607699e-03,1.576098918337685362e-03,8.815777539050280659e-04,0.000000000000000000e+00,5.820488637783329802e-04,1.280737075659821832e-03,1.261490072376087205e-03,1.242673699210389802e-03,4.128323753107185595e-04,0.000000000000000000e+00,2.921227234870475806e-04,9.078575808860423705e-04,8.889929809764055913e-04,8.707103181435613170e-04,8.416676962263098302e-04,9.058627633072754949e-05,0.000000000000000000e+00,3.517289341152665194e-05,5.213501585214943938e-04,5.656515187445892989e-04,5.518704805185628602e-04,5.385869989178386063e-04,5.257774070488225497e-04,2.484902616696943499e-04,0.000000000000000000e+00
0.000000000000000000e+00,9.154845444379186223e-04,2.175961995984954794e-03,2.222497762078677868e-03,2.270542490662514484e-03,1.966390715382807398e-03,0.000000000000000000e+00,2.827192505418834448e-05,2.363775844217365970e-03,2.550948363992458067e-03,2.590702307015001378e-03,2.107320096789974673e-03,0.000000000000000000e+00,7.133840395761927586e-04,2.270379350443807540e-03,2.288830625536592521e-03,2.307507747115400670e-03,1.810302890993579171e-04,2.770314035135646954e-04,1.948687067093320428e-03,1.948687067093320428e-03,1.948687067093320428e-03,2.770314035135646954e-04,1.314944459374660021e-04,1.676097708360492315e-03,1.662531261740261921e-03,1.649128862576919319e-03,5.181786953520968637e-04,0.000000000000000000e+00,1.086679268792974757e-03,1.335944403005385507e-03,1.315444534095493992e-03,1.218925501587428536e-03,1.457895024683434082e-05,0.000000000000000000e+00,8.157992355118866582e-04,9.419831031491996548e-04,9.220507201581385230e-04,9.027443625221713824e-04,3.798083390207164815e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.345585175617166650e-04,5.977218277887350788e-04,5.827600068533197617e-04,5.683530080177579642e-04,5.544737342917853504e-04,3.043794146205061352e-04,0.000000000000000000e+00,0.000000000000000000e+00
